episode,reward,time,steps
412,1.3741869796952006,13.550184726715088,1000
413,3.5024769057384835,13.969476699829102,1000
414,2.563721498027651,13.912626266479492,1000
415,3.7851160622454776,13.797545433044434,1000
416,1.9784942307621896,13.927288055419922,1000
417,1.796711122296279,14.385550022125244,1000
418,0.5714823522229175,14.070793867111206,1000
419,2.246286364016548,14.411724328994751,1000
420,2.2547380888803135,14.656220436096191,1000
421,2.140811413169293,14.263992071151733,1000
422,0.4806446723587552,14.767043352127075,1000
423,1.521941268862124,14.632774591445923,1000
424,1.192041423495636,14.578609943389893,1000
425,2.844710623917848,14.29785442352295,1000
426,2.3551636829027385,14.77804446220398,1000
427,1.2887742912399973,14.718301773071289,1000
428,3.8543486111764502,14.512254476547241,1000
429,1.9057684369878471,14.605198860168457,1000
430,2.987132448084514,14.089282274246216,1000
431,1.4217950954232232,14.465174913406372,1000
432,2.511351139954204,14.630580425262451,1000
433,0.6387040326417588,14.978012800216675,1000
434,2.0145560654830263,14.714197635650635,1000
435,1.2624193154944772,14.791224956512451,1000
436,2.8411670883385356,14.829385042190552,1000
437,3.4216861686871227,14.980923414230347,1000
438,1.8093872591827775,14.996227025985718,1000
439,2.568705323307521,14.8246750831604,1000
440,10.879175132755366,14.723798274993896,1000
441,5.645993630767202,14.712040662765503,1000
442,1.8215274311038738,14.600009679794312,1000
443,1.1020222289678092,14.858458280563354,1000
444,3.59303501134184,14.940835952758789,1000
445,4.993548679306086,15.02695107460022,1000
446,5.248672355418935,14.990921258926392,1000
447,2.8194154847335446,14.787496328353882,1000
448,3.0354794527941293,14.964531421661377,1000
449,1.9959275462156503,14.907936811447144,1000
450,0.9154214248436028,15.34852147102356,1000
451,1.9007377507872008,15.21613097190857,1000
452,7.389990453856041,15.119114398956299,1000
453,4.884996555641494,15.120681285858154,1000
454,5.68721444590895,15.25982666015625,1000
455,0.9746464406365815,15.29606580734253,1000
456,2.079399828068903,15.191234350204468,1000
457,0.46852534140487573,14.792901515960693,1000
458,0.7943236069858441,15.236331462860107,1000
459,1.7546580691107971,15.189146995544434,1000
460,2.136917493679414,15.234170913696289,1000
461,0.07963250940265738,15.263697385787964,1000
462,7.016860504955634,15.574660062789917,1000
463,1.7685247850562396,15.62955379486084,1000
464,1.035355469590916,15.598057270050049,1000
465,1.4280368631053961,15.462934017181396,1000
466,1.0753119499424368,15.659372091293335,1000
467,2.0653193396931795,15.454282760620117,1000
468,1.0151619339045344,15.623135805130005,1000
469,1.4639187045020465,15.50414514541626,1000
470,0.08050151980632625,15.703657150268555,1000
471,1.2806770777039644,15.49631381034851,1000
472,0.8856437584759221,15.702182531356812,1000
473,3.1179173781988787,15.759164333343506,1000
474,2.355052833429939,15.760390758514404,1000
475,0.7971716868798921,15.965253829956055,1000
476,0.852864713085428,15.550307750701904,1000
477,1.3681115618640893,15.920404195785522,1000
478,0.5704039653593329,15.818439722061157,1000
479,0.7101344583136041,15.611730098724365,1000
480,0.38597021952180266,16.072917938232422,1000
481,0.9913135810797269,16.273234128952026,1000
482,1.982802853957732,15.789978742599487,1000
483,0.15667929426865504,15.320962905883789,1000
484,1.6225323440958834,15.375616073608398,1000
485,0.2886792313985481,15.815824508666992,1000
486,3.102534683310765,16.067721366882324,1000
487,1.9593860825548581,15.987532377243042,1000
488,0.8230283953605984,15.698612689971924,1000
489,0.9991103655420915,15.496201515197754,1000
490,1.8584654090995874,16.003661155700684,1000
491,2.1345556333824782,16.246073961257935,1000
492,1.4008355924469913,16.10612463951111,1000
493,1.2695244725490313,16.352927684783936,1000
494,1.2769074584541014,16.04055428504944,1000
495,0.09657276608425433,16.021444082260132,1000
496,2.1660248324809017,16.250138998031616,1000
497,0.535651146757154,16.565872192382812,1000
498,2.254645266999398,16.254592418670654,1000
499,0.959762370726191,16.222124814987183,1000
500,2.002471712576386,16.062169551849365,1000
501,3.5910453815743373,16.244463205337524,1000
502,3.784108541438527,16.064432382583618,1000
503,1.9575337701455457,16.17879343032837,1000
504,2.18675637407906,16.51620650291443,1000
505,1.9147139449402546,16.4945387840271,1000
506,0.7214308262448828,16.35953116416931,1000
507,6.934812405797943,16.351623058319092,1000
508,4.42605236445357,16.354109048843384,1000
509,3.145103161827599,16.543351650238037,1000
510,1.631200189292909,16.56485939025879,1000
511,0.7519697748865577,16.768738985061646,1000
512,1.3396795161148458,16.75362491607666,1000
513,0.8770859980227009,17.021629095077515,1000
514,0.2488195790666211,16.403713941574097,1000
515,1.00302868080679,16.214904069900513,1000
516,0.6504144560929672,16.259963750839233,1000
517,1.341316403507221,16.96643304824829,1000
518,1.7059944665290003,16.694366216659546,1000
519,1.5603532262785063,16.51542592048645,1000
520,1.0773481733716235,16.53577470779419,1000
521,11.105031802197098,16.76915740966797,1000
522,13.073522107434712,16.727739095687866,1000
523,1.499868182930234,16.88144850730896,1000
524,0.5633832008784943,16.82538151741028,1000
525,2.345866408882836,16.412593603134155,1000
526,1.649508214635986,16.559126615524292,1000
527,1.2564474076626233,16.456058502197266,1000
528,3.3269727844279173,16.867529153823853,1000
529,2.242068984791891,16.983245372772217,1000
530,37.31289041330247,16.94772219657898,1000
531,0.6210077349570833,17.1186420917511,1000
532,2.129700852437871,17.730003356933594,1000
533,2.6718761379310543,16.982882499694824,1000
534,2.1591645231842866,16.731236457824707,1000
535,6.771563619181281,16.656214475631714,1000
536,1.995711882295588,16.64760446548462,1000
537,1.7265637525826996,16.713099479675293,1000
538,3.1521926327269725,17.02734112739563,1000
539,11.831045929579208,16.98411202430725,1000
540,41.582300959786636,17.112422943115234,1000
541,42.793225098302656,17.101271390914917,1000
542,27.226089057531563,17.16026997566223,1000
543,23.683748824856885,17.825491189956665,1000
544,6.658517310257797,17.655043601989746,1000
545,2.466412910479973,17.099811553955078,1000
546,3.810204147807638,16.912509441375732,1000
547,1.6359377560688064,17.397296667099,1000
548,0.6705057248953759,17.38132333755493,1000
549,2.18458491598788,17.348892211914062,1000
550,3.7134242725644344,17.26252317428589,1000
551,5.547256572086171,17.02165675163269,1000
552,11.614647319948272,17.328542232513428,1000
553,1.3321183740620857,17.20301842689514,1000
554,1.969635208488328,16.93107843399048,1000
555,9.725574005770516,17.03673219680786,1000
556,1.5086233234526814,17.35602569580078,1000
557,2.2959880405523267,17.77086853981018,1000
558,1.4100553869266583,17.61470365524292,1000
559,25.316354142370482,17.178564071655273,1000
560,2.034921353883305,17.612292289733887,1000
561,38.270324437397925,17.578174352645874,1000
562,8.824611777022353,17.418655157089233,1000
563,63.79707665529307,17.409698247909546,1000
564,54.106658273076526,17.586660623550415,1000
565,78.84502535406686,17.763383150100708,1000
566,34.93647705692756,17.51894497871399,1000
567,45.52845158632768,17.783196449279785,1000
568,37.195045614354555,17.49371337890625,1000
569,21.22934189163863,17.932294607162476,1000
570,31.66241670042393,18.116308450698853,1000
571,1.1707537437137059,17.511550188064575,1000
572,36.712890683405035,17.474076747894287,1000
573,26.5661332597813,17.962705612182617,1000
574,57.65326500556016,17.557849407196045,1000
575,51.774090921733624,17.740887880325317,1000
576,22.956206126312818,17.894741535186768,1000
577,3.4778303511485658,17.94391655921936,1000
578,26.325772915047686,17.91244626045227,1000
579,1.1015849168009912,18.01763677597046,1000
580,2.0219331262548486,17.794298887252808,1000
581,12.401735440835287,18.14021134376526,1000
582,44.28550591222699,18.01261591911316,1000
583,32.34951360758442,18.442723989486694,1000
584,10.096341174682406,17.890351057052612,1000
585,33.06126492201161,17.96308422088623,1000
586,19.84367033343656,17.79219388961792,1000
587,17.81550392538343,18.238850116729736,1000
588,52.920491573135806,18.26254439353943,1000
589,22.378022594239436,18.02626085281372,1000
590,19.900669267456976,18.53467869758606,1000
591,38.878555812448525,18.12393569946289,1000
592,38.93701607325872,17.633955001831055,1000
593,53.864397972674105,18.364410877227783,1000
594,71.5710366573145,18.34469771385193,1000
595,41.35246476752911,18.25049352645874,1000
596,41.533629312826605,18.295783042907715,1000
597,37.5308632920454,18.39526653289795,1000
598,4.059419886282532,18.5882785320282,1000
599,11.915360577288027,18.562183618545532,1000
600,12.518910473490592,18.414004802703857,1000
601,8.290023789923135,18.621972799301147,1000
602,9.65406673646414,18.436814308166504,1000
603,1.405578139700424,18.53511691093445,1000
604,4.104404073916124,18.548866748809814,1000
605,4.515208109512227,18.26619839668274,1000
606,11.719647333000465,19.899822235107422,1000
607,6.43947659950265,18.508028030395508,1000
608,2.6635692077922837,18.546942472457886,1000
609,1.9607450805593876,18.53875184059143,1000
610,14.142595242425163,18.57225728034973,1000
611,10.818076058323621,18.307971239089966,1000
612,0.7956143767440906,18.742631673812866,1000
613,4.317240679740599,18.575838327407837,1000
614,19.3683987087882,18.354443550109863,1000
615,42.97254676606962,18.5859534740448,1000
616,3.9494798958106947,18.617512702941895,1000
617,33.3302227316167,18.855367422103882,1000
618,57.7373295604338,19.286762714385986,1000
619,56.53967654503972,19.163501262664795,1000
620,89.13779869200191,19.073359727859497,1000
621,23.99025838543833,19.030836820602417,1000
622,45.45240527109229,18.929908752441406,1000
623,90.0129150689908,18.93842649459839,1000
624,57.25122769971159,19.250383853912354,1000
625,83.37629234138127,19.201699018478394,1000
626,72.43527327553306,19.048279762268066,1000
627,48.641254955340415,18.765946626663208,1000
628,24.024026432980573,18.463809967041016,1000
629,17.628297693405518,18.96129608154297,1000
630,6.154009124494219,18.87350344657898,1000
631,81.74080415200746,18.930075645446777,1000
632,31.780348185026558,19.21608877182007,1000
633,42.9300089616506,18.760612726211548,1000
634,80.63692038446061,18.77103304862976,1000
635,47.631828528599314,19.144179344177246,1000
636,55.11700084819145,18.895562887191772,1000
637,35.3316205491622,19.279902935028076,1000
638,43.288746735304535,19.36204957962036,1000
639,41.83926236715846,19.403223514556885,1000
640,38.12804206719923,19.28563666343689,1000
641,70.59056012479329,18.900867700576782,1000
642,42.96132092500342,18.823254108428955,1000
643,73.16880374742661,19.389960289001465,1000
644,55.32626732624045,19.183650016784668,1000
645,86.6801744479158,19.10521674156189,1000
